file_path,page_num,D,H,S,L,risk_score,label_ternary
בדיקה-215-228_page_0004.pdf,4,3,3,1,2,6,review
בדיקה-215-228_page_0005.pdf,5,1,2,0,1,5,review
בדיקה-215-228_page_0006.pdf,6,1,3,2,2,9,high_hallucination_risk
בדיקה-215-228_page_0007.pdf,7,1,2,1,1,6,review
בדיקה-215-228_page_0009.pdf,9,2,3,2,2,8,high_hallucination_risk
בדיקה-215-228_page_0010.pdf,10,2,1,1,1,4,review
בדיקה-215-228_page_0011.pdf,11,2,0,0,1,2,safe_for_extraction
בדיקה-215-228_page_0012.pdf,12,2,0,0,1,2,safe_for_extraction
בדיקה-215-228_page_0013.pdf,13,2,0,0,1,2,safe_for_extraction
בדיקה-215-228_page_0014.pdf,14,2,2,1,2,6,review
בדיקה-284-791_page_0001.pdf,1,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0002.pdf,2,2,1,1,1,4,review
בדיקה-284-791_page_0003.pdf,3,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0004.pdf,4,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0005.pdf,5,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0006.pdf,6,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0007.pdf,7,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0008.pdf,8,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0009.pdf,9,2,1,1,1,4,review
בדיקה-284-791_page_0010.pdf,10,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0011.pdf,11,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0012.pdf,12,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0013.pdf,13,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0014.pdf,14,2,1,1,1,4,review
בדיקה-284-791_page_0015.pdf,15,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0016.pdf,16,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0017.pdf,17,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0018.pdf,18,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0019.pdf,19,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0020.pdf,20,2,1,1,1,4,review
בדיקה-284-791_page_0021.pdf,21,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0022.pdf,22,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0023.pdf,23,2,1,1,1,4,review
בדיקה-284-791_page_0024.pdf,24,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0025.pdf,25,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0026.pdf,26,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0027.pdf,27,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0028.pdf,28,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0029.pdf,29,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0030.pdf,30,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0031.pdf,31,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0032.pdf,32,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0033.pdf,33,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0034.pdf,34,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0035.pdf,35,2,1,1,1,4,review
בדיקה-284-791_page_0036.pdf,36,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0037.pdf,37,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0038.pdf,38,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0039.pdf,39,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0040.pdf,40,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0041.pdf,41,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0042.pdf,42,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0043.pdf,43,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0044.pdf,44,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0045.pdf,45,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0046.pdf,46,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0047.pdf,47,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0048.pdf,48,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0049.pdf,49,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0050.pdf,50,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0051.pdf,51,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0052.pdf,52,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0053.pdf,53,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0054.pdf,54,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0055.pdf,55,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0056.pdf,56,2,1,1,1,4,review
בדיקה-284-791_page_0057.pdf,57,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0058.pdf,58,2,1,1,1,4,review
בדיקה-284-791_page_0059.pdf,59,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0060.pdf,60,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0061.pdf,61,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0062.pdf,62,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0063.pdf,63,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0064.pdf,64,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0065.pdf,65,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0066.pdf,66,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0067.pdf,67,2,1,1,1,4,review
בדיקה-284-791_page_0068.pdf,68,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0069.pdf,69,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0070.pdf,70,3,0,1,2,3,safe_for_extraction
בדיקה-284-791_page_0071.pdf,71,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0072.pdf,72,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0073.pdf,73,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0074.pdf,74,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0075.pdf,75,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0076.pdf,76,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0077.pdf,77,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0078.pdf,78,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0079.pdf,79,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0080.pdf,80,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0081.pdf,81,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0082.pdf,82,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0083.pdf,83,2,1,1,1,4,review
בדיקה-284-791_page_0084.pdf,84,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0085.pdf,85,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0086.pdf,86,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0087.pdf,87,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0088.pdf,88,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0089.pdf,89,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0090.pdf,90,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0091.pdf,91,2,1,1,1,4,review
בדיקה-284-791_page_0092.pdf,92,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0093.pdf,93,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0094.pdf,94,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0095.pdf,95,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0096.pdf,96,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0097.pdf,97,3,0,1,1,2,safe_for_extraction
בדיקה-284-791_page_0098.pdf,98,2,0,1,2,4,review
בדיקה-284-791_page_0099.pdf,99,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0100.pdf,100,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0101.pdf,101,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0102.pdf,102,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0103.pdf,103,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0104.pdf,104,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0105.pdf,105,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0106.pdf,106,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0107.pdf,107,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0108.pdf,108,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0109.pdf,109,2,1,1,1,4,review
בדיקה-284-791_page_0110.pdf,110,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0111.pdf,111,3,0,1,2,3,safe_for_extraction
בדיקה-284-791_page_0112.pdf,112,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0113.pdf,113,2,1,1,1,4,review
בדיקה-284-791_page_0114.pdf,114,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0115.pdf,115,2,0,1,2,4,review
בדיקה-284-791_page_0116.pdf,116,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0117.pdf,117,2,1,1,1,4,review
בדיקה-284-791_page_0118.pdf,118,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0119.pdf,119,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0120.pdf,120,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0121.pdf,121,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0122.pdf,122,2,0,1,2,4,review
בדיקה-284-791_page_0123.pdf,123,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0124.pdf,124,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0125.pdf,125,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0126.pdf,126,2,1,1,1,4,review
בדיקה-284-791_page_0127.pdf,127,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0128.pdf,128,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0129.pdf,129,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0130.pdf,130,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0131.pdf,131,2,1,1,2,5,review
בדיקה-284-791_page_0132.pdf,132,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0133.pdf,133,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0134.pdf,134,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0135.pdf,135,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0136.pdf,136,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0137.pdf,137,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0138.pdf,138,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0139.pdf,139,2,0,1,2,4,review
בדיקה-284-791_page_0140.pdf,140,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0141.pdf,141,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0142.pdf,142,2,0,1,2,4,review
בדיקה-284-791_page_0143.pdf,143,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0144.pdf,144,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0145.pdf,145,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0146.pdf,146,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0147.pdf,147,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0148.pdf,148,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0149.pdf,149,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0150.pdf,150,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0151.pdf,151,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0152.pdf,152,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0153.pdf,153,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0154.pdf,154,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0155.pdf,155,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0156.pdf,156,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0157.pdf,157,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0158.pdf,158,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0159.pdf,159,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0160.pdf,160,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0161.pdf,161,2,0,1,2,4,review
בדיקה-284-791_page_0162.pdf,162,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0163.pdf,163,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0164.pdf,164,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0165.pdf,165,2,1,1,1,4,review
בדיקה-284-791_page_0166.pdf,166,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0167.pdf,167,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0168.pdf,168,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0169.pdf,169,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0170.pdf,170,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0171.pdf,171,2,1,1,1,4,review
בדיקה-284-791_page_0172.pdf,172,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0173.pdf,173,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0174.pdf,174,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0175.pdf,175,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0176.pdf,176,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0177.pdf,177,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0178.pdf,178,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0179.pdf,179,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0180.pdf,180,3,0,1,1,2,safe_for_extraction
בדיקה-284-791_page_0181.pdf,181,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0182.pdf,182,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0183.pdf,183,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0184.pdf,184,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0185.pdf,185,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0186.pdf,186,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0187.pdf,187,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0188.pdf,188,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0189.pdf,189,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0190.pdf,190,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0191.pdf,191,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0192.pdf,192,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0193.pdf,193,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0194.pdf,194,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0195.pdf,195,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0196.pdf,196,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0197.pdf,197,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0198.pdf,198,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0199.pdf,199,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0200.pdf,200,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0201.pdf,201,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0202.pdf,202,2,1,1,1,4,review
בדיקה-284-791_page_0203.pdf,203,2,1,1,1,4,review
בדיקה-284-791_page_0204.pdf,204,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0205.pdf,205,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0206.pdf,206,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0207.pdf,207,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0208.pdf,208,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0209.pdf,209,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0210.pdf,210,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0211.pdf,211,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0212.pdf,212,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0213.pdf,213,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0214.pdf,214,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0215.pdf,215,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0216.pdf,216,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0217.pdf,217,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0218.pdf,218,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0219.pdf,219,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0220.pdf,220,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0221.pdf,221,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0222.pdf,222,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0223.pdf,223,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0224.pdf,224,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0225.pdf,225,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0226.pdf,226,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0227.pdf,227,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0228.pdf,228,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0229.pdf,229,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0230.pdf,230,2,0,1,2,4,review
בדיקה-284-791_page_0231.pdf,231,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0232.pdf,232,2,1,1,1,4,review
בדיקה-284-791_page_0233.pdf,233,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0234.pdf,234,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0235.pdf,235,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0236.pdf,236,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0237.pdf,237,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0238.pdf,238,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0239.pdf,239,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0240.pdf,240,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0241.pdf,241,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0242.pdf,242,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0243.pdf,243,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0244.pdf,244,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0245.pdf,245,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0246.pdf,246,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0247.pdf,247,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0248.pdf,248,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0249.pdf,249,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0250.pdf,250,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0251.pdf,251,3,0,0,1,1,safe_for_extraction
בדיקה-284-791_page_0252.pdf,252,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0253.pdf,253,3,0,0,0,0,safe_for_extraction
בדיקה-284-791_page_0254.pdf,254,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0255.pdf,255,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0256.pdf,256,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0257.pdf,257,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0258.pdf,258,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0259.pdf,259,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0260.pdf,260,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0261.pdf,261,2,1,1,1,4,review
בדיקה-284-791_page_0262.pdf,262,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0263.pdf,263,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0264.pdf,264,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0265.pdf,265,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0266.pdf,266,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0267.pdf,267,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0268.pdf,268,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0269.pdf,269,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0270.pdf,270,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0271.pdf,271,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0272.pdf,272,2,1,1,1,4,review
בדיקה-284-791_page_0273.pdf,273,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0274.pdf,274,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0275.pdf,275,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0276.pdf,276,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0277.pdf,277,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0278.pdf,278,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0279.pdf,279,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0280.pdf,280,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0281.pdf,281,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0282.pdf,282,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0283.pdf,283,2,0,1,2,4,review
בדיקה-284-791_page_0284.pdf,284,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0285.pdf,285,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0286.pdf,286,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0287.pdf,287,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0288.pdf,288,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0289.pdf,289,3,0,1,1,2,safe_for_extraction
בדיקה-284-791_page_0290.pdf,290,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0291.pdf,291,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0292.pdf,292,2,1,1,1,4,review
בדיקה-284-791_page_0293.pdf,293,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0294.pdf,294,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0295.pdf,295,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0296.pdf,296,2,0,1,2,4,review
בדיקה-284-791_page_0297.pdf,297,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0298.pdf,298,2,1,1,1,4,review
בדיקה-284-791_page_0299.pdf,299,3,1,1,1,3,safe_for_extraction
בדיקה-284-791_page_0300.pdf,300,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0301.pdf,301,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0302.pdf,302,2,1,1,2,5,review
בדיקה-284-791_page_0303.pdf,303,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0304.pdf,304,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0305.pdf,305,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0306.pdf,306,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0307.pdf,307,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0308.pdf,308,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0309.pdf,309,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0310.pdf,310,1,1,0,1,4,review
בדיקה-284-791_page_0311.pdf,311,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0312.pdf,312,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0313.pdf,313,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0314.pdf,314,2,1,1,1,4,review
בדיקה-284-791_page_0315.pdf,315,2,0,1,2,4,review
בדיקה-284-791_page_0316.pdf,316,2,1,1,1,4,review
בדיקה-284-791_page_0317.pdf,317,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0318.pdf,318,2,0,1,2,4,review
בדיקה-284-791_page_0319.pdf,319,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0320.pdf,320,2,1,1,1,4,review
בדיקה-284-791_page_0321.pdf,321,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0322.pdf,322,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0323.pdf,323,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0324.pdf,324,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0325.pdf,325,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0326.pdf,326,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0327.pdf,327,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0328.pdf,328,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0329.pdf,329,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0330.pdf,330,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0331.pdf,331,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0332.pdf,332,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0333.pdf,333,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0334.pdf,334,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0335.pdf,335,2,0,1,2,4,review
בדיקה-284-791_page_0336.pdf,336,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0337.pdf,337,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0338.pdf,338,2,1,1,1,4,review
בדיקה-284-791_page_0339.pdf,339,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0340.pdf,340,2,1,1,1,4,review
בדיקה-284-791_page_0341.pdf,341,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0342.pdf,342,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0343.pdf,343,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0344.pdf,344,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0345.pdf,345,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0346.pdf,346,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0347.pdf,347,2,1,1,1,4,review
בדיקה-284-791_page_0348.pdf,348,2,0,0,1,2,safe_for_extraction
